관리번호,순서,공정명,QC체크,행,열
EVCO-1024,15,자재출고,NO,20,3
EVCO-1024,16,충전,NO,21,5
EVCO-1024,17,Q.C,YES,22,8
EVCO-1024,18,공정검사,NO,23,5
EVCO-1024,19,포장,NO,25,5
EVCO-1024,20,Q.C,YES,26,8
EVCO-1024,21,공정검사,NO,27,5
EVCO-1024,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1025,1,제조 공정도,NO,1,5
EVCO-1025,2,별첨. 2,NO,3,1
EVCO-1025,3,생산계획,NO,3,5
EVCO-1025,4,제조지시,NO,5,5
EVCO-1025,5,제조지시 및 기록서,NO,7,5
EVCO-1025,6,원료 출고,NO,8,3
EVCO-1025,7,원료 칭량,NO,9,5
EVCO-1025,8,Q.C,YES,10,8
EVCO-1025,9,혼합 용해,NO,11,5
EVCO-1025,10,냉각․탈포,NO,13,5
EVCO-1025,11,여과,NO,15,5
EVCO-1025,12,Q.C,YES,16,8
EVCO-1025,13,숙성보관,NO,17,5
EVCO-1025,14,반제품 인수,NO,19,5
EVCO-1025,15,자재출고,NO,20,3
EVCO-1025,16,충전,NO,21,5
EVCO-1025,17,Q.C,YES,22,8
EVCO-1025,18,공정검사,NO,23,5
EVCO-1025,19,포장,NO,25,5
EVCO-1025,20,Q.C,YES,26,8
EVCO-1025,21,공정검사,NO,27,5
EVCO-1025,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1026,1,제조 공정도,NO,1,5
EVCO-1026,2,별첨. 2,NO,3,1
EVCO-1026,3,생산계획,NO,3,5
EVCO-1026,4,제조지시,NO,5,5
EVCO-1026,5,제조지시 및 기록서,NO,7,5
EVCO-1026,6,원료 출고,NO,8,3
EVCO-1026,7,원료 칭량,NO,9,5
EVCO-1026,8,Q.C,YES,10,8
EVCO-1026,9,혼합 용해,NO,11,5
EVCO-1026,10,냉각․탈포,NO,13,5
EVCO-1026,11,여과,NO,15,5
EVCO-1026,12,Q.C,YES,16,8
EVCO-1026,13,숙성보관,NO,17,5
EVCO-1026,14,반제품 인수,NO,19,5
EVCO-1026,15,자재출고,NO,20,3
EVCO-1026,16,충전,NO,21,5
EVCO-1026,17,Q.C,YES,22,8
EVCO-1026,18,공정검사,NO,23,5
EVCO-1026,19,포장,NO,25,5
EVCO-1026,20,Q.C,YES,26,8
EVCO-1026,21,공정검사,NO,27,5
EVCO-1026,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1027,1,제조 공정도,NO,1,5
EVCO-1027,2,별첨. 2,NO,3,1
EVCO-1027,3,생산계획,NO,3,5
EVCO-1027,4,제조지시,NO,5,5
EVCO-1027,5,제조지시 및 기록서,NO,7,5
EVCO-1027,6,원료 출고,NO,8,3
EVCO-1027,7,원료 칭량,NO,9,5
EVCO-1027,8,Q.C,YES,10,8
EVCO-1027,9,혼합 용해,NO,11,5
EVCO-1027,10,냉각․탈포,NO,13,5
EVCO-1027,11,여과,NO,15,5
EVCO-1027,12,Q.C,YES,16,8
EVCO-1027,13,숙성보관,NO,17,5
EVCO-1027,14,반제품 인수,NO,19,5
EVCO-1027,15,자재출고,NO,20,3
EVCO-1027,16,충전,NO,21,5
EVCO-1027,17,Q.C,YES,22,8
EVCO-1027,18,공정검사,NO,23,5
EVCO-1027,19,포장,NO,25,5
EVCO-1027,20,Q.C,YES,26,8
EVCO-1027,21,공정검사,NO,27,5
EVCO-1027,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1028,1,제조 공정도,NO,1,5
EVCO-1028,2,별첨. 2,NO,3,1
EVCO-1028,3,생산계획,NO,3,5
EVCO-1028,4,제조지시,NO,5,5
EVCO-1028,5,제조지시 및 기록서,NO,7,5
EVCO-1028,6,원료 출고,NO,8,3
EVCO-1028,7,원료 칭량,NO,9,5
EVCO-1028,8,Q.C,YES,10,8
EVCO-1028,9,혼합 용해,NO,11,5
EVCO-1028,10,냉각․탈포,NO,13,5
EVCO-1028,11,여과,NO,15,5
EVCO-1028,12,Q.C,YES,16,8
EVCO-1028,13,숙성보관,NO,17,5
EVCO-1028,14,반제품 인수,NO,19,5
EVCO-1028,15,자재출고,NO,20,3
EVCO-1028,16,충전,NO,21,5
EVCO-1028,17,Q.C,YES,22,8
EVCO-1028,18,공정검사,NO,23,5
EVCO-1028,19,포장,NO,25,5
EVCO-1028,20,Q.C,YES,26,8
EVCO-1028,21,공정검사,NO,27,5
EVCO-1028,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1029,1,제조 공정도,NO,1,5
EVCO-1029,2,별첨. 2,NO,3,1
EVCO-1029,3,생산계획,NO,3,5
EVCO-1029,4,제조지시,NO,5,5
EVCO-1029,5,제조지시 및 기록서,NO,7,5
EVCO-1029,6,원료 출고,NO,8,3
EVCO-1029,7,원료 칭량,NO,9,5
EVCO-1029,8,Q.C,YES,10,8
EVCO-1029,9,혼합 용해,NO,11,5
EVCO-1029,10,냉각․탈포,NO,13,5
EVCO-1029,11,여과,NO,15,5
EVCO-1029,12,Q.C,YES,16,8
EVCO-1029,13,숙성보관,NO,17,5
EVCO-1029,14,반제품 인수,NO,19,5
EVCO-1029,15,자재출고,NO,20,3
EVCO-1029,16,충전,NO,21,5
EVCO-1029,17,Q.C,YES,22,8
EVCO-1029,18,공정검사,NO,23,5
EVCO-1029,19,포장,NO,25,5
EVCO-1029,20,Q.C,YES,26,8
EVCO-1029,21,공정검사,NO,27,5
EVCO-1029,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1030,1,제조 공정도,NO,1,5
EVCO-1030,2,별첨. 2,NO,3,1
EVCO-1030,3,생산계획,NO,3,5
EVCO-1030,4,제조지시,NO,5,5
EVCO-1030,5,제조지시 및 기록서,NO,7,5
EVCO-1030,6,원료 출고,NO,8,3
EVCO-1030,7,원료 칭량,NO,9,5
EVCO-1030,8,Q.C,YES,10,8
EVCO-1030,9,혼합 용해,NO,11,5
EVCO-1030,10,냉각․탈포,NO,13,5
EVCO-1030,11,여과,NO,15,5
EVCO-1030,12,Q.C,YES,16,8
EVCO-1030,13,숙성보관,NO,17,5
EVCO-1030,14,반제품 인수,NO,19,5
EVCO-1030,15,자재출고,NO,20,3
EVCO-1030,16,충전,NO,21,5
EVCO-1030,17,Q.C,YES,22,8
EVCO-1030,18,공정검사,NO,23,5
EVCO-1030,19,포장,NO,25,5
EVCO-1030,20,Q.C,YES,26,8
EVCO-1030,21,공정검사,NO,27,5
EVCO-1030,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1031,1,제조 공정도,NO,1,5
EVCO-1031,2,별첨. 2,NO,3,1
EVCO-1031,3,생산계획,NO,3,5
EVCO-1031,4,제조지시,NO,5,5
EVCO-1031,5,제조지시 및 기록서,NO,7,5
EVCO-1031,6,원료 출고,NO,8,3
EVCO-1031,7,원료 칭량,NO,9,5
EVCO-1031,8,Q.C,YES,10,8
EVCO-1031,9,혼합 용해,NO,11,5
EVCO-1031,10,냉각․탈포,NO,13,5
EVCO-1031,11,여과,NO,15,5
EVCO-1031,12,Q.C,YES,16,8
EVCO-1031,13,숙성보관,NO,17,5
EVCO-1031,14,반제품 인수,NO,19,5
EVCO-1031,15,자재출고,NO,20,3
EVCO-1031,16,충전,NO,21,5
EVCO-1031,17,Q.C,YES,22,8
EVCO-1031,18,공정검사,NO,23,5
EVCO-1031,19,포장,NO,25,5
EVCO-1031,20,Q.C,YES,26,8
EVCO-1031,21,공정검사,NO,27,5
EVCO-1031,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1032,1,제조 공정도,NO,1,5
EVCO-1032,2,별첨. 2,NO,3,1
EVCO-1032,3,생산계획,NO,3,5
EVCO-1032,4,제조지시,NO,5,5
EVCO-1032,5,제조지시 및 기록서,NO,7,5
EVCO-1032,6,원료 출고,NO,8,3
EVCO-1032,7,원료 칭량,NO,9,5
EVCO-1032,8,Q.C,YES,10,8
EVCO-1032,9,혼합 용해,NO,11,5
EVCO-1032,10,냉각․탈포,NO,13,5
EVCO-1032,11,여과,NO,15,5
EVCO-1032,12,Q.C,YES,16,8
EVCO-1032,13,숙성보관,NO,17,5
EVCO-1032,14,반제품 인수,NO,19,5
EVCO-1032,15,자재출고,NO,20,3
EVCO-1032,16,충전,NO,21,5
EVCO-1032,17,Q.C,YES,22,8
EVCO-1032,18,공정검사,NO,23,5
EVCO-1032,19,포장,NO,25,5
EVCO-1032,20,Q.C,YES,26,8
EVCO-1032,21,공정검사,NO,27,5
EVCO-1032,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1033,1,제조 공정도,NO,1,5
EVCO-1033,2,별첨. 2,NO,3,1
EVCO-1033,3,생산계획,NO,3,5
EVCO-1033,4,제조지시,NO,5,5
EVCO-1033,5,제조지시 및 기록서,NO,7,5
EVCO-1033,6,원료 출고,NO,8,3
EVCO-1033,7,원료 칭량,NO,9,5
EVCO-1033,8,Q.C,YES,10,8
EVCO-1033,9,혼합 용해,NO,11,5
EVCO-1033,10,냉각․탈포,NO,13,5
EVCO-1033,11,여과,NO,15,5
EVCO-1033,12,Q.C,YES,16,8
EVCO-1033,13,숙성보관,NO,17,5
EVCO-1033,14,반제품 인수,NO,19,5
EVCO-1033,15,자재출고,NO,20,3
EVCO-1033,16,충전,NO,21,5
EVCO-1033,17,Q.C,YES,22,8
EVCO-1033,18,공정검사,NO,23,5
EVCO-1033,19,포장,NO,25,5
EVCO-1033,20,Q.C,YES,26,8
EVCO-1033,21,공정검사,NO,27,5
EVCO-1033,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1034,1,제조 공정도,NO,1,5
EVCO-1034,2,별첨. 2,NO,3,1
EVCO-1034,3,생산계획,NO,3,5
EVCO-1034,4,제조지시,NO,5,5
EVCO-1034,5,제조지시 및 기록서,NO,7,5
EVCO-1034,6,원료 출고,NO,8,3
EVCO-1034,7,원료 칭량,NO,9,5
EVCO-1034,8,Q.C,YES,10,8
EVCO-1034,9,혼합 용해,NO,11,5
EVCO-1034,10,냉각․탈포,NO,13,5
EVCO-1034,11,여과,NO,15,5
EVCO-1034,12,Q.C,YES,16,8
EVCO-1034,13,숙성보관,NO,17,5
EVCO-1034,14,반제품 인수,NO,19,5
EVCO-1034,15,자재출고,NO,20,3
EVCO-1034,16,충전,NO,21,5
EVCO-1034,17,Q.C,YES,22,8
EVCO-1034,18,공정검사,NO,23,5
EVCO-1034,19,포장,NO,25,5
EVCO-1034,20,Q.C,YES,26,8
EVCO-1034,21,공정검사,NO,27,5
EVCO-1034,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1035,1,제조 공정도,NO,1,5
EVCO-1035,2,별첨. 2,NO,3,1
EVCO-1035,3,생산계획,NO,3,5
EVCO-1035,4,제조지시,NO,5,5
EVCO-1035,5,제조지시 및 기록서,NO,7,5
EVCO-1035,6,원료 출고,NO,8,3
EVCO-1035,7,원료 칭량,NO,9,5
EVCO-1035,8,Q.C,YES,10,8
EVCO-1035,9,혼합 용해,NO,11,5
EVCO-1035,10,냉각․탈포,NO,13,5
EVCO-1035,11,여과,NO,15,5
EVCO-1035,12,Q.C,YES,16,8
EVCO-1035,13,숙성보관,NO,17,5
EVCO-1035,14,반제품 인수,NO,19,5
EVCO-1035,15,자재출고,NO,20,3
EVCO-1035,16,충전,NO,21,5
EVCO-1035,17,Q.C,YES,22,8
EVCO-1035,18,공정검사,NO,23,5
EVCO-1035,19,포장,NO,25,5
EVCO-1035,20,Q.C,YES,26,8
EVCO-1035,21,공정검사,NO,27,5
EVCO-1035,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1036,1,제조 공정도,NO,1,5
EVCO-1036,2,별첨. 2,NO,3,1
EVCO-1036,3,생산계획,NO,3,5
EVCO-1036,4,제조지시,NO,5,5
EVCO-1036,5,제조지시 및 기록서,NO,7,5
EVCO-1036,6,원료 출고,NO,8,3
EVCO-1036,7,원료 칭량,NO,9,5
EVCO-1036,8,Q.C,YES,10,8
EVCO-1036,9,혼합 용해,NO,11,5
EVCO-1036,10,냉각․탈포,NO,13,5
EVCO-1036,11,여과,NO,15,5
EVCO-1036,12,Q.C,YES,16,8
EVCO-1036,13,숙성보관,NO,17,5
EVCO-1036,14,반제품 인수,NO,19,5
EVCO-1036,15,자재출고,NO,20,3
EVCO-1036,16,충전,NO,21,5
EVCO-1036,17,Q.C,YES,22,8
EVCO-1036,18,공정검사,NO,23,5
EVCO-1036,19,포장,NO,25,5
EVCO-1036,20,Q.C,YES,26,8
EVCO-1036,21,공정검사,NO,27,5
EVCO-1036,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1037,1,제조 공정도,NO,1,5
EVCO-1037,2,별첨. 2,NO,3,1
EVCO-1037,3,생산계획,NO,3,5
EVCO-1037,4,제조지시,NO,5,5
EVCO-1037,5,제조지시 및 기록서,NO,7,5
EVCO-1037,6,원료 출고,NO,8,3
EVCO-1037,7,원료 칭량,NO,9,5
EVCO-1037,8,Q.C,YES,10,8
EVCO-1037,9,혼합 용해,NO,11,5
EVCO-1037,10,냉각․탈포,NO,13,5
EVCO-1037,11,여과,NO,15,5
EVCO-1037,12,Q.C,YES,16,8
EVCO-1037,13,숙성보관,NO,17,5
EVCO-1037,14,반제품 인수,NO,19,5
EVCO-1037,15,자재출고,NO,20,3
EVCO-1037,16,충전,NO,21,5
EVCO-1037,17,Q.C,YES,22,8
EVCO-1037,18,공정검사,NO,23,5
EVCO-1037,19,포장,NO,25,5
EVCO-1037,20,Q.C,YES,26,8
EVCO-1037,21,공정검사,NO,27,5
EVCO-1037,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1038,1,제조 공정도,NO,1,5
EVCO-1038,2,별첨. 2,NO,3,1
EVCO-1038,3,생산계획,NO,3,5
EVCO-1038,4,제조지시,NO,5,5
EVCO-1038,5,제조지시 및 기록서,NO,7,5
EVCO-1038,6,원료 출고,NO,8,3
EVCO-1038,7,원료 칭량,NO,9,5
EVCO-1038,8,Q.C,YES,10,8
EVCO-1038,9,혼합 용해,NO,11,5
EVCO-1038,10,냉각․탈포,NO,13,5
EVCO-1038,11,여과,NO,15,5
EVCO-1038,12,Q.C,YES,16,8
EVCO-1038,13,숙성보관,NO,17,5
EVCO-1038,14,반제품 인수,NO,19,5
EVCO-1038,15,자재출고,NO,20,3
EVCO-1038,16,충전,NO,21,5
EVCO-1038,17,Q.C,YES,22,8
EVCO-1038,18,공정검사,NO,23,5
EVCO-1038,19,포장,NO,25,5
EVCO-1038,20,Q.C,YES,26,8
EVCO-1038,21,공정검사,NO,27,5
EVCO-1038,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1039,1,제조 공정도,NO,1,5
EVCO-1039,2,별첨. 2,NO,3,1
EVCO-1039,3,생산계획,NO,3,5
EVCO-1039,4,제조지시,NO,5,5
EVCO-1039,5,제조지시 및 기록서,NO,7,5
EVCO-1039,6,원료 출고,NO,8,3
EVCO-1039,7,원료 칭량,NO,9,5
EVCO-1039,8,Q.C,YES,10,8
EVCO-1039,9,혼합 용해,NO,11,5
EVCO-1039,10,냉각․탈포,NO,13,5
EVCO-1039,11,여과,NO,15,5
EVCO-1039,12,Q.C,YES,16,8
EVCO-1039,13,숙성보관,NO,17,5
EVCO-1039,14,반제품 인수,NO,19,5
EVCO-1039,15,자재출고,NO,20,3
EVCO-1039,16,충전,NO,21,5
EVCO-1039,17,Q.C,YES,22,8
EVCO-1039,18,공정검사,NO,23,5
EVCO-1039,19,포장,NO,25,5
EVCO-1039,20,Q.C,YES,26,8
EVCO-1039,21,공정검사,NO,27,5
EVCO-1039,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1040,1,제조 공정도,NO,1,5
EVCO-1040,2,별첨. 2,NO,3,1
EVCO-1040,3,생산계획,NO,3,5
EVCO-1040,4,제조지시,NO,5,5
EVCO-1040,5,제조지시 및 기록서,NO,7,5
EVCO-1040,6,원료 출고,NO,8,3
EVCO-1040,7,원료 칭량,NO,9,5
EVCO-1040,8,Q.C,YES,10,8
EVCO-1040,9,혼합 용해,NO,11,5
EVCO-1040,10,냉각․탈포,NO,13,5
EVCO-1040,11,여과,NO,15,5
EVCO-1040,12,Q.C,YES,16,8
EVCO-1040,13,숙성보관,NO,17,5
EVCO-1040,14,반제품 인수,NO,19,5
EVCO-1040,15,자재출고,NO,20,3
EVCO-1040,16,충전,NO,21,5
EVCO-1040,17,Q.C,YES,22,8
EVCO-1040,18,공정검사,NO,23,5
EVCO-1040,19,포장,NO,25,5
EVCO-1040,20,Q.C,YES,26,8
EVCO-1040,21,공정검사,NO,27,5
EVCO-1040,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1041,1,제조 공정도,NO,1,5
EVCO-1041,2,별첨. 2,NO,3,1
EVCO-1041,3,생산계획,NO,3,5
EVCO-1041,4,제조지시,NO,5,5
EVCO-1041,5,제조지시 및 기록서,NO,7,5
EVCO-1041,6,원료 출고,NO,8,3
EVCO-1041,7,원료 칭량,NO,9,5
EVCO-1041,8,Q.C,YES,10,8
EVCO-1041,9,혼합 용해,NO,11,5
EVCO-1041,10,냉각․탈포,NO,13,5
EVCO-1041,11,여과,NO,15,5
EVCO-1041,12,Q.C,YES,16,8
EVCO-1041,13,숙성보관,NO,17,5
EVCO-1041,14,반제품 인수,NO,19,5
EVCO-1041,15,자재출고,NO,20,3
EVCO-1041,16,충전,NO,21,5
EVCO-1041,17,Q.C,YES,22,8
EVCO-1041,18,공정검사,NO,23,5
EVCO-1041,19,포장,NO,25,5
EVCO-1041,20,Q.C,YES,26,8
EVCO-1041,21,공정검사,NO,27,5
EVCO-1041,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1042,1,제조 공정도,NO,1,5
EVCO-1042,2,별첨. 2,NO,3,1
EVCO-1042,3,생산계획,NO,3,5
EVCO-1042,4,제조지시,NO,5,5
EVCO-1042,5,제조지시 및 기록서,NO,7,5
EVCO-1042,6,원료 출고,NO,8,3
EVCO-1042,7,원료 칭량,NO,9,5
EVCO-1042,8,Q.C,YES,10,8
EVCO-1042,9,혼합 용해,NO,11,5
EVCO-1042,10,냉각․탈포,NO,13,5
EVCO-1042,11,여과,NO,15,5
EVCO-1042,12,Q.C,YES,16,8
EVCO-1042,13,숙성보관,NO,17,5
EVCO-1042,14,반제품 인수,NO,19,5
EVCO-1042,15,자재출고,NO,20,3
EVCO-1042,16,충전,NO,21,5
EVCO-1042,17,Q.C,YES,22,8
EVCO-1042,18,공정검사,NO,23,5
EVCO-1042,19,포장,NO,25,5
EVCO-1042,20,Q.C,YES,26,8
EVCO-1042,21,공정검사,NO,27,5
EVCO-1042,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1043,1,제조 공정도,NO,1,5
EVCO-1043,2,별첨. 2,NO,3,1
EVCO-1043,3,생산계획,NO,3,5
EVCO-1043,4,제조지시,NO,5,5
EVCO-1043,5,제조지시 및 기록서,NO,7,5
EVCO-1043,6,원료 출고,NO,8,3
EVCO-1043,7,원료 칭량,NO,9,5
EVCO-1043,8,Q.C,YES,10,8
EVCO-1043,9,혼합 용해,NO,11,5
EVCO-1043,10,냉각․탈포,NO,13,5
EVCO-1043,11,여과,NO,15,5
EVCO-1043,12,Q.C,YES,16,8
EVCO-1043,13,숙성보관,NO,17,5
EVCO-1043,14,반제품 인수,NO,19,5
EVCO-1043,15,자재출고,NO,20,3
EVCO-1043,16,충전,NO,21,5
EVCO-1043,17,Q.C,YES,22,8
EVCO-1043,18,공정검사,NO,23,5
EVCO-1043,19,포장,NO,25,5
EVCO-1043,20,Q.C,YES,26,8
EVCO-1043,21,공정검사,NO,27,5
EVCO-1043,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1044,1,제조 공정도,NO,1,5
EVCO-1044,2,별첨. 2,NO,3,1
EVCO-1044,3,생산계획,NO,3,5
EVCO-1044,4,제조지시,NO,5,5
EVCO-1044,5,제조지시 및 기록서,NO,7,5
EVCO-1044,6,원료 출고,NO,8,3
EVCO-1044,7,원료 칭량,NO,9,5
EVCO-1044,8,Q.C,YES,10,8
EVCO-1044,9,혼합 용해,NO,11,5
EVCO-1044,10,냉각․탈포,NO,13,5
EVCO-1044,11,여과,NO,15,5
EVCO-1044,12,Q.C,YES,16,8
EVCO-1044,13,숙성보관,NO,17,5
EVCO-1044,14,반제품 인수,NO,19,5
EVCO-1044,15,자재출고,NO,20,3
EVCO-1044,16,충전,NO,21,5
EVCO-1044,17,Q.C,YES,22,8
EVCO-1044,18,공정검사,NO,23,5
EVCO-1044,19,포장,NO,25,5
EVCO-1044,20,Q.C,YES,26,8
EVCO-1044,21,공정검사,NO,27,5
EVCO-1044,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1045,1,제조 공정도,NO,1,5
EVCO-1045,2,별첨. 2,NO,3,1
EVCO-1045,3,생산계획,NO,3,5
EVCO-1045,4,제조지시,NO,5,5
EVCO-1045,5,제조지시 및 기록서,NO,7,5
EVCO-1045,6,원료 출고,NO,8,3
EVCO-1045,7,원료 칭량,NO,9,5
EVCO-1045,8,Q.C,YES,10,8
EVCO-1045,9,혼합 용해,NO,11,5
EVCO-1045,10,냉각․탈포,NO,13,5
EVCO-1045,11,여과,NO,15,5
EVCO-1045,12,Q.C,YES,16,8
EVCO-1045,13,숙성보관,NO,17,5
EVCO-1045,14,반제품 인수,NO,19,5
EVCO-1045,15,자재출고,NO,20,3
EVCO-1045,16,충전,NO,21,5
EVCO-1045,17,Q.C,YES,22,8
EVCO-1045,18,공정검사,NO,23,5
EVCO-1045,19,포장,NO,25,5
EVCO-1045,20,Q.C,YES,26,8
EVCO-1045,21,공정검사,NO,27,5
EVCO-1045,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1046,1,제조 공정도,NO,1,5
EVCO-1046,2,별첨. 2,NO,3,1
EVCO-1046,3,생산계획,NO,3,5
EVCO-1046,4,제조지시,NO,5,5
EVCO-1046,5,제조지시 및 기록서,NO,7,5
EVCO-1046,6,원료 출고,NO,8,3
EVCO-1046,7,원료 칭량,NO,9,5
EVCO-1046,8,Q.C,YES,10,8
EVCO-1046,9,혼합 용해,NO,11,5
EVCO-1046,10,냉각․탈포,NO,13,5
EVCO-1046,11,여과,NO,15,5
EVCO-1046,12,Q.C,YES,16,8
EVCO-1046,13,숙성보관,NO,17,5
EVCO-1046,14,반제품 인수,NO,19,5
EVCO-1046,15,자재출고,NO,20,3
EVCO-1046,16,충전,NO,21,5
EVCO-1046,17,Q.C,YES,22,8
EVCO-1046,18,공정검사,NO,23,5
EVCO-1046,19,포장,NO,25,5
EVCO-1046,20,Q.C,YES,26,8
EVCO-1046,21,공정검사,NO,27,5
EVCO-1046,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1047,1,제조 공정도,NO,1,5
EVCO-1047,2,별첨. 2,NO,3,1
EVCO-1047,3,생산계획,NO,3,5
EVCO-1047,4,제조지시,NO,5,5
EVCO-1047,5,제조지시 및 기록서,NO,7,5
EVCO-1047,6,원료 출고,NO,8,3
EVCO-1047,7,원료 칭량,NO,9,5
EVCO-1047,8,Q.C,YES,10,8
EVCO-1047,9,혼합 용해,NO,11,5
EVCO-1047,10,냉각․탈포,NO,13,5
EVCO-1047,11,여과,NO,15,5
EVCO-1047,12,Q.C,YES,16,8
EVCO-1047,13,숙성보관,NO,17,5
EVCO-1047,14,반제품 인수,NO,19,5
EVCO-1047,15,자재출고,NO,20,3
EVCO-1047,16,충전,NO,21,5
EVCO-1047,17,Q.C,YES,22,8
EVCO-1047,18,공정검사,NO,23,5
EVCO-1047,19,포장,NO,25,5
EVCO-1047,20,Q.C,YES,26,8
EVCO-1047,21,공정검사,NO,27,5
EVCO-1047,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1048,1,제조 공정도,NO,1,5
EVCO-1048,2,별첨. 2,NO,3,1
EVCO-1048,3,생산계획,NO,3,5
EVCO-1048,4,제조지시,NO,5,5
EVCO-1048,5,제조지시 및 기록서,NO,7,5
EVCO-1048,6,원료 출고,NO,8,3
EVCO-1048,7,원료 칭량,NO,9,5
EVCO-1048,8,Q.C,YES,10,8
EVCO-1048,9,혼합 용해,NO,11,5
EVCO-1048,10,냉각․탈포,NO,13,5
EVCO-1048,11,여과,NO,15,5
EVCO-1048,12,Q.C,YES,16,8
EVCO-1048,13,숙성보관,NO,17,5
EVCO-1048,14,반제품 인수,NO,19,5
EVCO-1048,15,자재출고,NO,20,3
EVCO-1048,16,충전,NO,21,5
EVCO-1048,17,Q.C,YES,22,8
EVCO-1048,18,공정검사,NO,23,5
EVCO-1048,19,포장,NO,25,5
EVCO-1048,20,Q.C,YES,26,8
EVCO-1048,21,공정검사,NO,27,5
EVCO-1048,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1049,1,제조 공정도,NO,1,5
EVCO-1049,2,별첨. 2,NO,3,1
EVCO-1049,3,생산계획,NO,3,5
EVCO-1049,4,제조지시,NO,5,5
EVCO-1049,5,제조지시 및 기록서,NO,7,5
EVCO-1049,6,원료 출고,NO,8,3
EVCO-1049,7,원료 칭량,NO,9,5
EVCO-1049,8,Q.C,YES,10,8
EVCO-1049,9,혼합 용해,NO,11,5
EVCO-1049,10,냉각․탈포,NO,13,5
EVCO-1049,11,여과,NO,15,5
EVCO-1049,12,Q.C,YES,16,8
EVCO-1049,13,숙성보관,NO,17,5
EVCO-1049,14,반제품 인수,NO,19,5
EVCO-1049,15,자재출고,NO,20,3
EVCO-1049,16,충전,NO,21,5
EVCO-1049,17,Q.C,YES,22,8
EVCO-1049,18,공정검사,NO,23,5
EVCO-1049,19,포장,NO,25,5
EVCO-1049,20,Q.C,YES,26,8
EVCO-1049,21,공정검사,NO,27,5
EVCO-1049,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1050,1,제조 공정도,NO,1,5
EVCO-1050,2,별첨. 2,NO,3,1
EVCO-1050,3,생산계획,NO,3,5
EVCO-1050,4,제조지시,NO,5,5
EVCO-1050,5,제조지시 및 기록서,NO,7,5
EVCO-1050,6,원료 출고,NO,8,3
EVCO-1050,7,원료 칭량,NO,9,5
EVCO-1050,8,Q.C,YES,10,8
EVCO-1050,9,혼합 용해,NO,11,5
EVCO-1050,10,냉각․탈포,NO,13,5
EVCO-1050,11,여과,NO,15,5
EVCO-1050,12,Q.C,YES,16,8
EVCO-1050,13,숙성보관,NO,17,5
EVCO-1050,14,반제품 인수,NO,19,5
EVCO-1050,15,자재출고,NO,20,3
EVCO-1050,16,충전,NO,21,5
EVCO-1050,17,Q.C,YES,22,8
EVCO-1050,18,공정검사,NO,23,5
EVCO-1050,19,포장,NO,25,5
EVCO-1050,20,Q.C,YES,26,8
EVCO-1050,21,공정검사,NO,27,5
EVCO-1050,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-1051,1,제조 공정도,NO,1,5
EVCO-1051,2,별첨. 2,NO,3,1
EVCO-1051,3,생산계획,NO,3,5
EVCO-1051,4,제조지시,NO,5,5
EVCO-1051,5,제조지시 및 기록서,NO,7,5
EVCO-1051,6,원료 출고,NO,8,3
EVCO-1051,7,원료 칭량,NO,9,5
EVCO-1051,8,Q.C,YES,10,8
EVCO-1051,9,혼합 용해,NO,11,5
EVCO-1051,10,냉각․탈포,NO,13,5
EVCO-1051,11,여과,NO,15,5
