ingredient_code,file_type,original_filename,file_path,file_size,file_extension
MAG-0033,COA,MAG-0033_ginsenoside_exosome__9_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAG-0033_ginsenoside_exosome__9_COA.pdf,92997,.pdf
MAH-0006,COA,MAH-0006_Rosemary Extract_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0006_Rosemary Extract_COA(ENG).pdf,63339,.pdf
MAH-0006,COA,MAH-0006_로즈마리추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0006_로즈마리추출물.pdf,293172,.pdf
MAH-0008,COA,MAH-0008_Honey.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0008_Honey.pdf,260844,.pdf
MAH-0008,COA,MAH-0008_Honey_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0008_Honey_영문COA.pdf,833436,.pdf
MAH-0011,COA,MAH-0011_Ivy Ext(EN).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0011_Ivy Ext(EN).pdf,174984,.pdf
MAH-0011,COA,MAH-0011_Ivy Ext.(담쟁이).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0011_Ivy Ext.(담쟁이).pdf,284552,.pdf
MAH-0018,COA,MAH-0018_Honey Extract.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0018_Honey Extract.pdf,729594,.pdf
MAH-0018,COA,MAH-0018_꿀추출물_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0018_꿀추출물_영문COA.pdf,418489,.pdf
MAH-0021,COA,MAH-0021_스웨덴 홍차추출물_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0021_스웨덴 홍차추출물_COA.pdf,274079,.pdf
MAH-0022,COA,MAH-0022_Hibiscus Flower Extract_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0022_Hibiscus Flower Extract_COA(ENG).pdf,63561,.pdf
MAH-0022,COA,MAH-0022_히비스커스 추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0022_히비스커스 추출물.pdf,662639,.pdf
MAH-0023,COA,MAH-0023_houttuynia cordata pwd gb 1000_composition.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0023_houttuynia cordata pwd gb 1000_composition.pdf,346406,.pdf
MAH-0024,COA,MAH-0024-Red Ginseng Water-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0024-Red Ginseng Water-HD_COA(ENG).pdf,112843,.pdf
MAH-0024,COA,MAH-0024_홍삼수-HD_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0024_홍삼수-HD_COA.pdf,400446,.pdf
MAH-0024,COA,MAH-0024_홍삼수-HD_SPEC.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0024_홍삼수-HD_SPEC.pdf,98921,.pdf
MAH-0025,COA,MAH-0025_Hyal 11(T)_CoA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAH-0025_Hyal 11(T)_CoA.pdf,62942,.pdf
MAI-0003,COA,MAI-0003_INFLAX.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAI-0003_INFLAX.pdf,664880,.pdf
MAI-0003,COA,MAI-0003_INFLAX_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAI-0003_INFLAX_영문COA.pdf,141505,.pdf
MAI-0005,COA,MAI-0005_Ginseng Ferment(B) Filtrate-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAI-0005_Ginseng Ferment(B) Filtrate-HD_COA(ENG).pdf,63029,.pdf
MAI-0005,COA,MAI-0005_인삼발효(B)여과물-HD.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAI-0005_인삼발효(B)여과물-HD.pdf,611463,.pdf
MAJ-0004,COA,MAJ-0004_제비꽃 추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAJ-0004_제비꽃 추출물.pdf,727362,.pdf
MAJ-0004,COA,MAJ-0004_제비꽃추출물_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAJ-0004_제비꽃추출물_영문COA.pdf,418468,.pdf
MAJ-0005,COA,MAJ-0005_진주추출물-NP_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAJ-0005_진주추출물-NP_영문 COA.pdf,415774,.pdf
MAJ-0005,COA,MAJ-0005_진주추출물_coa.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAJ-0005_진주추출물_coa.pdf,315475,.pdf
MAJ-0006,COA,MAJ-0006_작약꽃추출물_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAJ-0006_작약꽃추출물_COA.pdf,309195,.pdf
MAK-0001,COA,MAK-0001_Keratin H-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAK-0001_Keratin H-HD_COA(ENG).pdf,63246,.pdf
MAL-0001,COA,MAL-0001_L-ARGININE (COA).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0001_L-ARGININE (COA).pdf,404326,.pdf
MAL-0001,COA,MAL-0001_L-ARGININE_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0001_L-ARGININE_COA.pdf,327401,.pdf
MAL-0001,COA,MAL-0001_L-아르지닌(영문)COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0001_L-아르지닌(영문)COA.pdf,300644,.pdf
MAL-0016,COA,MAL-0016-라벤더추출물-NS_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0016-라벤더추출물-NS_영문 COA.pdf,419518,.pdf
MAL-0016,COA,MAL-0016_라벤더추출물_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0016_라벤더추출물_COA.pdf,329870,.pdf
MAL-0017,COA,MAL-0017_Organic Lemonbalm Water.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0017_Organic Lemonbalm Water.pdf,565672,.pdf
MAL-0017,COA,MAL-0017_유기농레몬밤수_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0017_유기농레몬밤수_영문 COA.pdf,418077,.pdf
MAL-0018,COA,MAL-0018_레몬추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0018_레몬추출물.pdf,771931,.pdf
MAL-0019,COA,MAL-0019_Lovely Berry 4 Complex.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0019_Lovely Berry 4 Complex.pdf,803889,.pdf
MAL-0019,COA,MAL-0019_Lovely Berry 4 Complex_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0019_Lovely Berry 4 Complex_영문COA.pdf,415715,.pdf
MAL-0020,COA,MAL-0020_라임추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0020_라임추출물.pdf,750528,.pdf
MAL-0020,COA,MAL-0020_라임추출물_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0020_라임추출물_영문 COA.pdf,418582,.pdf
MAL-0022,COA,MAL-0022_Lactobacillus Ferment-HD_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0022_Lactobacillus Ferment-HD_COA.pdf,61699,.pdf
MAL-0022,COA,MAL-0022_락토바실러스발효물-HD.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0022_락토바실러스발효물-HD.pdf,599655,.pdf
MAL-0023,COA,MAL-0023_리치열매추출물_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0023_리치열매추출물_COA.pdf,83046,.pdf
MAL-0024,COA,MAL-0024_LACTO 10 COMPLEX_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0024_LACTO 10 COMPLEX_COA.pdf,436066,.pdf
MAL-0024,COA,MAL-0024_Lacto 10 Complex_SPEC.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0024_Lacto 10 Complex_SPEC.pdf,337434,.pdf
MAL-0024,COA,MAL-0024_Lacto 10 Complex_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAL-0024_Lacto 10 Complex_영문 COA.pdf,359084,.pdf
MAM-0001,COA,MAM-0001_Marigold Ext..pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0001_Marigold Ext..pdf,665552,.pdf
MAM-0001,COA,MAM-0001_Marigold Ext_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0001_Marigold Ext_COA(ENG).pdf,63459,.pdf
MAM-0011,COA,MAM-0011_Marine collagen(KV)_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0011_Marine collagen(KV)_COA.pdf,208810,.pdf
MAM-0026,COA,MAM-0026_모링가잎 추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0026_모링가잎 추출물.pdf,622388,.pdf
MAM-0027,COA,MAM-0027_우유추출물-NP.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0027_우유추출물-NP.pdf,512804,.pdf
MAM-0027,COA,MAM-0027_우유추출물-NP_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0027_우유추출물-NP_영문COA.pdf,414431,.pdf
MAM-0028,COA,MAM-0028_망고추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0028_망고추출물.pdf,570827,.pdf
MAM-0029,COA,MAM-0029_Marine collagen(KV)(H)_COA(영문).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0029_Marine collagen(KV)(H)_COA(영문).pdf,202383,.pdf
MAM-0029,COA,MAM-0029_Marine collagen(KV)(H)_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0029_Marine collagen(KV)(H)_COA.pdf,84525,.pdf
MAM-0030,COA,MAM-0030_MSM.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM.pdf,109462,.pdf
MAM-0030,COA,MAM-0030_MSM_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM_COA.pdf,470630,.pdf
MAM-0030,COA,MAM-0030_MSM_XINGFA_Allergen Statement.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM_XINGFA_Allergen Statement.pdf,36391,.pdf
MAM-0030,COA,MAM-0030_MSM_XINGFA_COA of Dimethyl Sulfone Food Grade 20-40mesh.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM_XINGFA_COA of Dimethyl Sulfone Food Grade 20-40mesh.pdf,90522,.pdf
MAM-0030,COA,MAM-0030_MSM_XINGFA_TDS-Dimethyl Sulfone.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM_XINGFA_TDS-Dimethyl Sulfone.pdf,71136,.pdf
MAM-0030,COA,MAM-0030_MSM_XINGFA_Vegan Statement-Dimethyl Sulfone.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0030_MSM_XINGFA_Vegan Statement-Dimethyl Sulfone.pdf,66326,.pdf
MAM-0031,COA,MAM-0031_Lepidium Meyenii Extract_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0031_Lepidium Meyenii Extract_COA(ENG).pdf,63283,.pdf
MAM-0033,COA,MAM-0033_Melafresh T96_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0033_Melafresh T96_COA.pdf,416637,.pdf
MAM-0034,COA,MAM-0034_MS-NeoBead GR13(G)_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0034_MS-NeoBead GR13(G)_COA.pdf,65819,.pdf
MAM-0035,COA,MAM-0035_COA_Madecassoside 90.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0035_COA_Madecassoside 90.pdf,301481,.pdf
MAM-0036,COA,MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_COA(ENG).pdf,63554,.pdf
MAM-0036,COA,MAM-0036_마트리카리아꽃수-HD_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAM-0036_마트리카리아꽃수-HD_COA.pdf,83079,.pdf
MAN-0001,COA,MAN-0001_Nicotinamide (Niacinamide PC).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAN-0001_Nicotinamide (Niacinamide PC).pdf,1499097,.pdf
MAN-0009,COA,MAN-0009_COA-NSG.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAN-0009_COA-NSG.pdf,274307,.pdf
MAN-0009,COA,MAN-0009_NSG.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAN-0009_NSG.pdf,336479,.pdf
MAN-0011,COA,MAN-0011_Nanoactive RAL.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAN-0011_Nanoactive RAL.pdf,259610,.pdf
MAO-0006,COA,MAO-0006_오렌지 추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAO-0006_오렌지 추출물.pdf,514035,.pdf
MAO-0008,COA,MAO-0008_온천수-WP_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAO-0008_온천수-WP_COA.pdf,280424,.pdf
MAO-0008,COA,MAO-0008_온천수-WP_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAO-0008_온천수-WP_영문 COA.pdf,415500,.pdf
MAP-0011,COA,MAP-0011_Hydrolyzed Silk-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0011_Hydrolyzed Silk-HD_COA(ENG).pdf,63399,.pdf
MAP-0011,COA,MAP-0011_하이드롤라이즈드실크-HD.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0011_하이드롤라이즈드실크-HD.pdf,702305,.pdf
MAP-0019,COA,MAP-0019_Portulaca Ext.(마치현).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0019_Portulaca Ext.(마치현).pdf,127097,.pdf
MAP-0020,COA,MAP-0020_Phyto Keratin_23COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0020_Phyto Keratin_23COA.pdf,98954,.pdf
MAP-0020,COA,MAP-0020_PHYTO KERATIN_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0020_PHYTO KERATIN_COA.pdf,197937,.pdf
MAP-0020,COA,MAP-0020_Phyto Protein Complex_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0020_Phyto Protein Complex_COA(ENG).pdf,64019,.pdf
MAP-0020,COA,MAP-0020_Phyto Protein Complex_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0020_Phyto Protein Complex_COA.pdf,84144,.pdf
MAP-0020,COA,MAP-0020_PHYTOKERATIN.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0020_PHYTOKERATIN.pdf,387955,.pdf
MAP-0022,COA,MAP-0022_석류추출물（ Punica Extract).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0022_석류추출물（ Punica Extract).pdf,645640,.pdf
MAP-0030,COA,MAP-0030_Phyto Aqua HA-05.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0030_Phyto Aqua HA-05.pdf,596198,.pdf
MAP-0032,COA,MAP-0032_Phytobright-FR (PD).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0032_Phytobright-FR (PD).pdf,581546,.pdf
MAP-0033,COA,MAP-0033_프로폴리스 추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0033_프로폴리스 추출물.pdf,585359,.pdf
MAP-0033,COA,MAP-0033_프로폴리스추출물_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0033_프로폴리스추출물_영문 COA.pdf,419335,.pdf
MAP-0035,COA,MAP-0035_Peptuin 9 balance_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0035_Peptuin 9 balance_COA.pdf,156338,.pdf
MAP-0035,COA,MAP-0035_Peptuin 9 balance_영문COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0035_Peptuin 9 balance_영문COA.pdf,112961,.pdf
MAP-0036,COA,MAP-0036_프로폴리스 추출수.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0036_프로폴리스 추출수.pdf,612342,.pdf
MAP-0038,COA,MAP-0038_PUENSOMES.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0038_PUENSOMES.pdf,363932,.pdf
MAP-0039,COA,MAP-0039_AIO Marine Plant PDRN_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0039_AIO Marine Plant PDRN_COA.pdf,318038,.pdf
MAP-0040,COA,MAP-0040_phytoserene_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAP-0040_phytoserene_COA.pdf,184810,.pdf
MAR-0006,COA,MAR-0006_ROSEWATER_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAR-0006_ROSEWATER_COA.pdf,130985,.pdf
MAR-0014,COA,MAR-0014_로즈오브예리코추출물_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAR-0014_로즈오브예리코추출물_영문 COA.pdf,417269,.pdf
MAR-0015,COA,MAR-0015_RCe(LS) FM-HD.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAR-0015_RCe(LS) FM-HD.pdf,621242,.pdf
MAR-0015,COA,MAR-0015_RCe(LS) FM-HD_COA(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAR-0015_RCe(LS) FM-HD_COA(ENG).pdf,63157,.pdf
MAR-0016,COA,MAR-0016_RNC 2118_COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAR-0016_RNC 2118_COA.pdf,226046,.pdf
MAS-0003,COA,MAS-0003_Skimmed Milk Powder.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAS-0003_Skimmed Milk Powder.pdf,294371,.pdf
MAS-0003,COA,MAS-0003_SKIMMED MILK POWDER_영문 COA.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAS-0003_SKIMMED MILK POWDER_영문 COA.pdf,102350,.pdf
MAS-0008,COA,MAS-0008_조류(Algae)추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_COA (원료업체)\MAS-0008_조류(Algae)추출물.pdf,609831,.pdf
