ingredient_code,coa_urls,coa_count,composition_urls,composition_count,msds_kr_urls,msds_kr_count,msds_en_urls,msds_en_count,total_files
MAG-0021,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COA/MAG-0021_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COA/MAG-0021_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COMP/MAG-0021_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0021/COMP/MAG-0021_COMP_002.pdf""]",2,[],0,[],0,4
MAG-0022,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0022/COMP/MAG-0022_COMP_001.pdf""]",1,[],0,[],0,1
MAG-0024,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COA/MAG-0024_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COA/MAG-0024_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0024/COMP/MAG-0024_COMP_001.pdf""]",1,[],0,[],0,3
MAG-0025,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0025/COMP/MAG-0025_COMP_001.pdf""]",1,[],0,[],0,1
MAG-0026,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0026/COA/MAG-0026_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0026/COMP/MAG-0026_COMP_001.pdf""]",1,[],0,[],0,2
MAG-0027,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COA/MAG-0027_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COA/MAG-0027_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0027/COMP/MAG-0027_COMP_001.pdf""]",1,[],0,[],0,3
MAG-0028,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0028/COA/MAG-0028_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0028/COMP/MAG-0028_COMP_001.pdf""]",1,[],0,[],0,2
MAG-0029,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0029/COA/MAG-0029_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0029/COMP/MAG-0029_COMP_001.pdf""]",1,[],0,[],0,2
MAG-0030,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0030/COA/MAG-0030_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0030/COMP/MAG-0030_COMP_001.pdf""]",1,[],0,[],0,2
MAG-0031,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0031/COA/MAG-0031_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0031/COMP/MAG-0031_COMP_001.pdf""]",1,[],0,[],0,2
MAG-0032,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COA/MAG-0032_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COA/MAG-0032_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0032/COMP/MAG-0032_COMP_001.pdf""]",1,[],0,[],0,3
MAG-0033,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0033/COA/MAG-0033_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0033/COMP/MAG-0033_COMP_001.pdf""]",1,[],0,[],0,2
MAH-0001,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0001/COMP/MAH-0001_COMP_001.pdf""]",1,[],0,[],0,1
MAH-0006,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COMP/MAH-0006_COMP_001.pdf""]",1,[],0,[],0,3
MAH-0008,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_002.pdf""]",2,[],0,[],0,[],0,2
MAH-0011,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COMP/MAH-0011_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COMP/MAH-0011_COMP_002.pdf""]",2,[],0,[],0,4
MAH-0018,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COMP/MAH-0018_COMP_001.pdf""]",1,[],0,[],0,3
MAH-0020,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0020/COMP/MAH-0020_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0020/COMP/MAH-0020_COMP_002.pdf""]",2,[],0,[],0,2
MAH-0021,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0021/COA/MAH-0021_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0021/COMP/MAH-0021_COMP_001.pdf""]",1,[],0,[],0,2
MAH-0022,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COMP/MAH-0022_COMP_001.pdf""]",1,[],0,[],0,3
MAH-0023,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0023/COA/MAH-0023_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0023/COMP/MAH-0023_COMP_001.pdf""]",1,[],0,[],0,2
MAH-0024,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_003.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_002.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COMP/MAH-0024_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COMP/MAH-0024_COMP_002.pdf""]",2,[],0,[],0,5
MAH-0025,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COA/MAH-0025_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COMP/MAH-0025_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COMP/MAH-0025_COMP_002.pdf""]",2,[],0,[],0,3
MAI-0003,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COMP/MAI-0003_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COMP/MAI-0003_COMP_002.pdf""]",2,[],0,[],0,4
MAI-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COMP/MAI-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_KR/MAI-0005_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_KR/MAI-0005_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_EN/MAI-0005_MSDS_EN_001.pdf""]",1,6
MAI-0006,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/COMP/MAI-0006_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/MSDS_KR/MAI-0006_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/MSDS_EN/MAI-0006_MSDS_EN_001.pdf""]",1,3
MAJ-0001,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/COMP/MAJ-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/MSDS_KR/MAJ-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/MSDS_EN/MAJ-0001_MSDS_EN_001.pdf""]",1,3
MAJ-0002,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/COMP/MAJ-0002_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/MSDS_KR/MAJ-0002_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/MSDS_EN/MAJ-0002_MSDS_EN_001.pdf""]",1,3
MAJ-0003,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/COMP/MAJ-0003_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/MSDS_KR/MAJ-0003_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/MSDS_EN/MAJ-0003_MSDS_EN_001.pdf""]",1,3
MAJ-0004,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COMP/MAJ-0004_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COMP/MAJ-0004_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_KR/MAJ-0004_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_002.pdf""]",2,7
MAJ-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COMP/MAJ-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/MSDS_KR/MAJ-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/MSDS_EN/MAJ-0005_MSDS_EN_001.pdf""]",1,5
MAJ-0006,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/COA/MAJ-0006_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/COMP/MAJ-0006_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/MSDS_KR/MAJ-0006_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/MSDS_EN/MAJ-0006_MSDS_EN_001.pdf""]",1,4
MAK-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/COA/MAK-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/COMP/MAK-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/MSDS_KR/MAK-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/MSDS_EN/MAK-0001_MSDS_EN_001.pdf""]",1,4
MAL-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COMP/MAL-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/MSDS_KR/MAL-0001_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/MSDS_KR/MAL-0001_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/MSDS_EN/MAL-0001_MSDS_EN_001.pdf""]",1,7
MAL-0013,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/COMP/MAL-0013_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/COMP/MAL-0013_COMP_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/COMP/MAL-0013_COMP_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/MSDS_KR/MAL-0013_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/MSDS_EN/MAL-0013_MSDS_EN_001.pdf""]",1,5
MAL-0014,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0014/COMP/MAL-0014_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0014/MSDS_KR/MAL-0014_MSDS_KR_001.pdf""]",1,[],0,2
MAL-0015,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0015/MSDS_EN/MAL-0015_MSDS_EN_001.pdf""]",1,1
MAL-0016,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/COA/MAL-0016_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/COA/MAL-0016_COA_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/COMP/MAL-0016_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/MSDS_KR/MAL-0016_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/MSDS_KR/MAL-0016_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/MSDS_EN/MAL-0016_MSDS_EN_001.pdf""]",1,6
MAL-0017,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/COA/MAL-0017_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/COA/MAL-0017_COA_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/COMP/MAL-0017_COMP_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_002.pdf""]",2,5
MAL-0018,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/COA/MAL-0018_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/COMP/MAL-0018_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/MSDS_KR/MAL-0018_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/MSDS_EN/MAL-0018_MSDS_EN_001.pdf""]",1,4
MAL-0019,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COA/MAL-0019_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COA/MAL-0019_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COMP/MAL-0019_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COMP/MAL-0019_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/MSDS_KR/MAL-0019_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/MSDS_EN/MAL-0019_MSDS_EN_001.pdf""]",1,6
MAL-0020,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COA/MAL-0020_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COA/MAL-0020_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COMP/MAL-0020_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COMP/MAL-0020_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/MSDS_KR/MAL-0020_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/MSDS_EN/MAL-0020_MSDS_EN_001.pdf""]",1,6
MAL-0021,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0021/COMP/MAL-0021_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0021/MSDS_KR/MAL-0021_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0021/MSDS_EN/MAL-0021_MSDS_EN_001.pdf""]",1,3
MAL-0022,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COA/MAL-0022_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COA/MAL-0022_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COMP/MAL-0022_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COMP/MAL-0022_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/MSDS_KR/MAL-0022_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/MSDS_KR/MAL-0022_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/MSDS_EN/MAL-0022_MSDS_EN_001.pdf""]",1,7
MAL-0023,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/COA/MAL-0023_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/COMP/MAL-0023_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/MSDS_KR/MAL-0023_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_002.pdf""]",2,5
