id,ingredient_code,component_order,inci_name_en,inci_name_kr,cas_number,composition_ratio,function,country_of_origin,created_at
3fe89dc6-e512-4f57-a210-0fd6eaebbab9,MOL-0005,1,Lavandula Angustifolia (Lavender) Oil,라벤더오일,8000-28-0,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
3feb9e37-7a59-41f3-92f8-c445efe02265,MKM-0004,1,Polyquaternium-7,폴리쿼터늄-7,26590-05-6,9.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
3ff0cdc1-4952-4180-8502-4178659ffd8f,MFB-0068,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
3ffb2c51-95de-453c-8a03-bd4315c89470,MAE-0013,3,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4019d06e-665f-4147-8637-6b2451305096,MOD-0013,2,Dimethicone/Vinyl Dimethicone Crosspolymer,다이메티콘/비닐다이메티콘크로스폴리머,156065-02-0,12.0000,"Hair Conditioning Agent, Skin Conditioning Agent",대한민국,2026-01-28 16:37:18.006524+00
40310bfe-b74c-4270-a262-4181709ef413,MOC-0013,3,Dextrin,덱스트린,9004-53-9,25.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
4035e109-6872-4a21-bc14-6abce6d52e7e,MAY-0011,6,"1,2-Hexanediol","1,2-헥산다이올",1117-86-8,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
40397244-5aeb-4d2c-8c93-8911765caf3b,MAL-0017,1,Melissa Officinalis Flower/Leaf/Stem Water,레몬밤꽃/잎/줄기수,7732-18-5,99.3950,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
40418cc6-4380-47cb-830d-3b2041731449,MFF-0017,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
404254f7-92dc-447e-914d-4824711ba67b,MSA-0008,1,Sorbitan Sesquioleate,솔비탄세스퀴올리에이트,8007-43-0,100.0000,Surfactant,,2026-01-28 16:37:18.006524+00
40617206-e40c-4b27-9dfd-492653ca698b,MAG-0025,1,Water,정제수,7732-18-5,59.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
40658546-cc07-4edc-9d51-0bc1feb9d1fb,MFS-0112,1,Pelargonium Graveolens Flower Oil,센티드제라늄꽃오일,8000-46-2,47.0034,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
40970d69-aea7-4ff2-a274-5a7aac7761f2,MFS-0008,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
40ad3036-fcb7-43fc-b668-3e0d11114761,MAA-0035,11,Proline,프롤린,147-85-3(L-Form),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
41210b65-69ac-42f8-8bcd-9ec78f0393e9,MVB-0003,2,Disteardimonium Hectorite,다이스테아다이모늄헥토라이트,-,0.0000,Skin Conditioning Agent,미국,2026-01-28 16:37:18.006524+00
4133c809-aa51-49e5-9dca-5077059b6ae5,MFS-0019,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
41c23ebe-b64d-4330-9f3f-ab4a0a6770c6,MAG-0030,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin conditioning,대한민국,2026-01-28 16:37:16.589765+00
41d8e758-8fc9-4bb2-b1e4-afc05db4c2a8,MAA-0035,7,Aspartic Acid,아스파틱애씨드,56-84-8(L-Form),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
41e38605-0b3e-4a25-ac96-2c2a0483431a,MFS-0036,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
41e92f33-0ab7-4086-884b-31a871aa13e6,MFK-0007,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
41fa3148-579a-48db-b075-5e22bab3d5f5,MAP-0030,3,1,,6920-22-5,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
41fc1815-79f6-456e-9e00-401b8e6b21f3,MFH-0001,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
421eabd7-fdff-4e6b-a7d9-873348cfbc77,MCT-0009,1,Hydrated Ferric Oxide,황색산화철,,100.0000,Colorant,,2026-01-28 16:37:16.589765+00
424ecbff-1536-4940-8f19-cd79444987cd,MAP-0035,7,Palmitoyl Pentapeptide-4,팔미토일펜타펩타이드-4,214047-00-4,0.0010,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
425e8742-21a0-4a28-825d-4d5953849192,MDB-0002,9,Triethoxycaprylylsilane,트라이에톡시카프릴릴실레인,2943-75-1,2.7000,Bulking Agents,대한민국,2026-01-28 16:37:16.589765+00
4274c32f-e010-4e6d-87de-7f8a6abde657,MAA-0031,1,Water,정제수,89957-48-2,57.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
427befc1-db9f-46d8-abfe-7d2e28c0c6bb,MFB-0031,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
42858b81-e08c-4fb9-9f52-88f813d91c03,MAC-0037,4,Cocos Nucifera (Coconut) Fruit Extract,코코넛야자열매추출물,84649-99-0,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
429973dc-ba04-4b80-b009-26ec96aa1912,MOC-0011,8,Curcuma Longa (Turmeric) Root Extract,울금뿌리추출물,84775-52-0,1.0000,Skin Conditioning Agent,싱가포르,2026-01-28 16:37:18.006524+00
429d1c7b-7154-443b-8aab-2e6a0e549015,MAA-0039,2,Butylene Glycol,부틸렌글라이콜,107-88-0  55963-88-7,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
42a92f23-fbda-4f8d-a349-62fc4b53c6a9,MFB-0063,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
42b1cb2d-741d-4c63-980a-18e59b0846a7,MKH-0005,4,Sodium Hyaluronate,소듐하이알루로네이트,9067-32-7,0.5300,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
430d554f-f109-4b10-b648-6a5258b3be15,MSS-0006,1,Sodium Stearoyl Lactylate,,9005-25-8,100.0000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
433932e2-c32d-4fce-b6f2-f27c00f62b05,MKM-0005,6,Diethoxydiglycol,다이에톡시다이글라이콜,112-36-7,5.0000,Humectant,대한민국,2026-01-28 16:37:18.006524+00
4342e133-0ae1-4998-afca-2eea5cf8dc6c,MAA-0024,1,Water,정제수,7732-18-5,59.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
43582dc3-f345-4642-891a-5e3f9797fef3,MAP-0035,2,Butylene Glycol,부틸렌글라이콜,107-88-0,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
43b0c90a-977b-4325-b5ab-3bb0e425793a,MAV-0002,5,12-trimethyltridecyl)-2Hbenzopyran-6-yl ace,,,100.0000,"Antioxidants, Skin Conditioning Agent",스위스,2026-01-28 16:37:16.589765+00
44460c86-4e20-4379-a401-70daee1ac3cc,MXE-0002,2,Cetearyl Isononanoate,세테아릴아이소노나노에이트,-,15.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
445b3954-d76e-4be9-a700-0ad2babe1885,MSE-0029,8,Maltodextrin,,9050-36-6,0.1000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
445e11c8-2163-4329-8862-a669e67d48b1,MAM-0025,1,Dimethicone Crosspolymer,다이메티콘크로스폴리머,-,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
446047a4-760c-4020-a378-80920ef2a956,MFF-0050,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4463bf4f-7ec2-498f-8d4b-3d031b51880c,MDB-0002,7,Black Oxide of Iron,흑색산화철,1309-37-1,1.4300,Bulking Agents,대한민국,2026-01-28 16:37:16.589765+00
449c412d-631e-45e9-aa8d-fa69c2ab0cd7,MAR-0006,1,Rosa Centifolia Flower Water,프로방스장미꽃수,-,99.5000,Skin Conditioning Agent,프랑스,2026-01-28 16:37:16.589765+00
44b6c370-2410-4955-83b3-63e4a23ff76e,MAT-0010,6,Psidium Guajava Fruit Extract,구아바열매추출물,90045-46-8,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
44b71a5c-8970-46f7-bf1f-7471a7d694ac,MFT-0028,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
44ba5c6b-5f0c-40de-afaa-14792b35d637,MWK-0002,1,Stearyl Alcohol,스테아릴알코올,112-92-5,100.0000,"Emulsion Stabilizer, Opacifying Agents",,2026-01-28 16:37:18.006524+00
44d5a1ac-2d74-4306-992e-dc15c1aca2c6,MFB-0014,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
44f2d80b-7ce6-426b-97b3-ff96df1b01a6,MWP-0008,1,Palmitic Acid,팔미틱애씨드,057-10-03,100.0000,"Emulsion Stabilizer, Surfactants",,2026-01-28 16:37:18.006524+00
451555f2-2540-4afc-8a79-5f13ceebf420,MAM-0025,4,Cyclopentasiloxane,사이클로펜타실록세인,541-02-6,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
451b4c35-8bc5-44bf-9e65-7ea9bf099665,MOO-0002,1,Organic virgin rapeseed oil,,8002-13-9,70.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
453263ef-dd12-4c44-be85-c8ed58260e7c,MXC-0010,12,Hydrogenated Lecithin,하이드로제네이티드레시틴,92128-87-5,7.4300,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
453884ae-d23a-438f-a85e-b712092bf6e0,MAS-0008,3,Algae Extract (Retired),,92128-82-0,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
453fe7e9-3e36-4e07-974f-1e6e0358a69a,MAS-0023,3,Lawsonia Inermis (Henna) Extract,헨나추출물,,1.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
45773e95-ed47-43be-9b87-12e048235d4d,MFS-0091,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
45778ae3-5195-4115-ab68-8d1d21505178,MAD-0012,3,Cucurbita Pepo (Pumpkin) Fruit Extract,당호박추출물,89998-03-8,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
45cf3bbd-1f69-4810-8c89-f55ecbd813cc,MAB-0018,4,Brassica Oleracea Italica (Broccoli) Extract,브로콜리추출물,223749-36-8,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
46175e41-74e4-423f-bece-751a3554b08b,MSE-0027,1,Water,정제수,7732-18-5,60.0000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
46177bf1-e65a-4106-af1a-26fbc443109f,MFH-0006,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
4641e0d3-d391-4092-b3ff-7b4817b4e7d5,MFS-0020,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
46603b84-e433-4960-96af-453b92b92af2,MAO-0008,5,Caprylyl Glycol,카프릴릴글라이콜,,0.2500,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
468e1cdf-941f-431e-a4db-5d3153e850e0,MVS-0007,1,Tocopheryl Acetate,,8001-78-3,100.0000,Viscosity Increasing Agent,중국,2026-01-28 16:37:18.006524+00
46a3cb58-6f8b-4736-b75d-278591bf821a,MOS-0025,4,Propylene Glycol,프로필렌글라이콜,57-55-6,2.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
46b71f36-efd5-4cf5-b5fd-e3f428fb8990,MWP-0006,1,Lauric Acid,라우릭애씨드,143-07-7,100.0000,"Emulsion Stabilizer, Surfactants",말레이시아,2026-01-28 16:37:18.006524+00
46baf056-b2ff-46d7-bf09-2db5ffe5bcc6,MFS-0030,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
46dcfd53-75f4-4245-9cf6-50b93071cddd,MAT-0010,3,Musa Sapientum (Banana) Fruit Extract,바나나추출물,89957-82-4,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
46eb438b-cd2d-4a57-ac3d-07d9a01df182,MSG-0006,1,Cyclopentasiloxane,사이클로펜타실록세인,541-02-6,0.0000,Surfactant,,2026-01-28 16:37:18.006524+00
46f583e6-b837-4074-a472-106acebeeb0c,MFT-0004,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
4717d4f7-66ac-42b7-84a3-ff5dfc946f99,MXC-0010,10,Glyceryl Stearate,글리세릴스테아레이트,?,14.7000,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
47201711-1b5c-4881-8ca1-1e53ecec612e,MVN-0001,1,Tocopheryl Acetate,,9004-62-0,100.0000,Viscosity Increasing Agent,벨기에,2026-01-28 16:37:18.006524+00
4771bc1c-9419-4dec-bc57-a5246a16882c,MSM-0036,1,Water,정제수,68424-94-2,0.0000,Surfactant,인도,2026-01-28 16:37:18.006524+00
47de0e08-ab3c-43a1-91ca-c5c7ba01cf93,MAA-0028,5,Pinus Sylvestris Bud Extract,구주소나무싹추출물,ㅡ,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
47fec546-898a-47f8-86dd-f968599ecc00,MFB-0084,1,Fragrance,향료,,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
47ff19b0-9fa2-4e45-afc2-c158063f4227,MAR-0016,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
48067a32-5a7c-437f-908b-7bea5130d383,MAB-0004,1,Lactic Acid,락틱애씨드,50-21-5,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
482a8f40-f916-4cdd-8468-3329e39cc0f7,MFF-0030,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
48376ed2-faa4-4254-b79f-79118bd87a52,MAJ-0003,1,Water,정제수,7732-18-5,55.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
483c8309-1a8d-4f87-8e14-feeb6fc3316d,MAM-0027,3,Milk Protein Extract,우유단백질추출물,-,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4863b9e3-065b-49d4-95b6-7f705e47f2cc,MSM-0026,2,Sodium Benzoate,소듐벤조에이트,532-32-1,0.5000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
487c74c3-49cb-4d5c-998a-0e57331d0886,MAE-0015,4,Propolis Extract,프로폴리스추출물,85665-41-4,2.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
48bb88e1-3898-45e6-ab5a-f9e24c40cbad,MFP-0035,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
48c58624-2764-4e92-84d7-0210c28f31a1,MAV-0009,1,Water,정제수,7732-18-5,58.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4953e70a-98f7-4994-b9f9-a402431f8286,MDC-0001,2,Illite,일라이트,12173-60-3,25.0000,Bulking Agents,프랑스,2026-01-28 16:37:16.589765+00
496a578b-60fd-4c9e-b17b-c5b755146db3,MAF-0006,1,Fragrance,,7732-18-5,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
497d0a96-f694-40c7-885f-9a124bf1e6bc,MAE-0014,4,0.001,,ㅡ,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
49b54e3c-a2f9-4b34-b770-6b3e680eb7f2,MVK-0002,1,Hydrogenated Styrene/Isoprene Copolymer,하이드로제네이티드스타이렌/아이소프렌코폴리머,68648-89-5,100.0000,Viscosity Increasing Agent,,2026-01-28 16:37:18.006524+00
49cb6063-5729-4b78-8e42-9321cabd5d68,MVL-0003,4,Propylene Glycol,피브이엠/엠에이코폴리머,57-55-6,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
49cc95f9-11c9-4915-a193-0c138fee79ca,MAS-0036,1,Water,정제수,7732-18-5,57.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
49cf50b5-7671-4f84-985d-687d0cfaedc9,MFR-0006,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
49dc2e64-ab45-4298-84cf-a61c996980a3,MSM-0037,1,Sodium C14-16 Olefin Sulfonate,소듐C14-16올레핀설포네이트,68439-57-6,35.0000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
4a2aa23d-025f-490a-b5c3-f77838378df1,MFB-0048,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4a42e129-09d4-474f-a134-26557e5d5fad,MFS-0067,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
4a53ccb8-84d3-4095-ac50-b1223b9aa5f0,MAT-0005,1,Triticum Vulgare (Wheat) Protein,밀단백질,-,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4a54fef1-d9b6-4959-9735-815c52f1fdfa,MAB-0014,2,Lavandula Angustifolia (Lavender) Flower Water,라벤더꽃수,-,0.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4a7e9da5-745d-409f-aa1e-371f62aa964a,MFF-0008,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4aa2cd73-25c6-4c64-a031-397241c313c9,MKS-0004,2,Water,정제수,7732-18-5,30.0000,Humectants,대한민국,2026-01-28 16:37:18.006524+00
4aab00a3-1f44-4982-8cd8-e7076114e8c1,MAA-0038,3,Houttuynia Cordata Extract,약모밀추출물,164288-50-0,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4ab2ecec-0c99-4f90-bbb1-46cab89df927,MAA-0032,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4ab6268e-7f06-4d87-a8fe-1705918cb54c,MAM-0016,5,Aluminum Hydroxide,루미늄하이드록사이드,1333-84-2,0.0000,Opacifying Agents,,2026-01-28 16:37:16.589765+00
4b193e90-259c-465b-af2d-7a2b87adc499,MFS-0039,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
4b5e64d4-833a-44aa-adab-c6154bccf735,MCT-0006,8,Methylparaben,메틸파라벤,99-76-3,0.0000,Ultraviolet Light Absorbers,,2026-01-28 16:37:16.589765+00
4b682847-3ad4-4101-b659-0e1dc70c1424,MFT-0006,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:18.006524+00
4b6b0c69-0c68-49b4-b78c-f9aea596bf32,MAY-0003,6,Panax Ginseng Root Extract,산양삼추출물,72480-62-7,0.2000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4b78574e-618b-427b-ba6e-99fd94e269f4,MFS-0012,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
4b85a0b6-543b-4cf6-b6c0-c9f43a263d51,MFB-0107,1,Fragrance,향료,,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4b932377-b609-413c-acc1-2a8fb16f67f1,MFS-0110,1,Fragrance,향료,,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
4bf86efc-cad1-47f4-adf8-7a0becabbbe6,MAG-0002,1,Oryzanol,오리자놀,11042-64-1,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4c22302c-b7c2-40c4-bab7-db49e1be5994,MAS-0035,1,Water,정제수,7732-18-5,57.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4c240d89-20a0-4dfd-8f04-136351b52ab9,MAN-0008,7,Linoleic Acid,,,1.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4c8dfbd7-7003-4afa-9b98-adb736f3b6c7,MAE-0009,1,PEG-40 Hydrogenated Castor Oil,피이지-40하이드로제네이티드캐스터오일,61788-85-0,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4caa624b-3d3a-4f33-ab22-f6cfed19cb35,MFG-0004,1,Fragrance,향료,-,100.0000,Fragrance,스페인,2026-01-28 16:37:16.589765+00
4cb94c73-20a9-4abf-97cc-267238b0b74f,MVM-0002,1,Sodium Polyacrylate Starch,소듐폴리아크릴레이트스타치,60323-79-7,100.0000,Viscosity Increasing Agent,일본,2026-01-28 16:37:18.006524+00
4ccf3831-b46d-4e8e-88c2-edd00aa40237,MFL-0007,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
4cf6628f-6c02-4d36-9a25-a3567487037b,MXE-0002,5,Glyceryl Stearate,글리세릴스테아레이트,85251-77-0 (generic),3.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
4d04d780-1149-4e67-b71d-b7afa1b51bb5,MAA-0035,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4d1215f7-c436-4a34-8ab7-d0a5d3b765b7,MFC-0031,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4d425f3c-8c89-4504-b591-ac0c823f6a2f,MXC-0002,1,Climbazole,클림바졸,38083-17-9,100.0000,Anti-dandruff,,2026-01-28 16:37:18.006524+00
4d6646c6-a5a9-4dff-b623-b5c17a57090a,MCY-0001,1,Azo Dye Mixture,아조 다이 믹스처,,100.0000,,미국,2026-01-28 16:37:16.589765+00
4d6e7717-eb9a-4778-8c8d-48a8f1e5fca2,MOC-0009,1,Cocos Nucifera (Coconut) Oil,코코넛야자오일,8001-31-8,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
4d88f6b5-c6ee-4393-8778-e8add36fcff9,MFD-0007,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
4da75145-0903-459a-9eec-6cfb4b8e2d45,MAB-0012,3,Butylene Glycol,부틸렌글라이콜,,7.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4dfe2de9-db6a-45dd-bf32-c024c320f35d,MAC-0040,2,Madecassoside,덱스트린,34540-22-2,65.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
4e3a42b7-1d85-486f-af48-b898ed62a52c,MAY-0003,1,Water,,7732-18-5,68.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4e4879ba-2277-4422-a3f1-2559506d7621,MKG-0001,1,Glycerin,글리세린,56-81-5,100.0000,Humectants,말레이시아,2026-01-28 16:37:18.006524+00
4e4dbcdc-101c-4862-af43-7b6f9b1b9de8,MAS-0020,1,Adenosine,아데노신,58-61-7,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4e52e7c7-e80e-42a4-a0c8-65e04b4fa91e,MFL-0009,1,Fragrance,향료,8000-28-0,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
4e6863eb-9f31-487f-8d82-0ba896a10d13,MSP-0009,1,Stearoyl Glutamic Acid,,63705-03-3,100.0000,Emusifying Agents,프랑스,2026-01-28 16:37:18.006524+00
4e82fe3f-1854-4b71-a8e4-c0c3119004c2,MSE-0029,1,Zea Mays (Corn) Starch,옥수수전분,9005-25-8,55.8000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
4ee8c99d-01f1-460c-8709-b5a2da3fd083,MAS-0020,3,Alcohol,에탄올,64-17-5,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4ef8be71-0b28-4a68-bc95-bf287ad527b6,MAS-0017,2,Berberis Aquifolium Extract,오레곤그레이프추출물,-,50.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4f2db787-57e3-42f6-9adf-8fe6df643a2d,MAP-0016,1,Water,정제수,7732-18-5,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
4f3e35b1-2d56-4f36-9111-e7246c295b92,MCT-0006,3,Alumina,알루미나,1333-84-2,0.0000,Ultraviolet Light Absorbers,,2026-01-28 16:37:16.589765+00
4f42b913-4c1b-4735-8662-6d5f23f72d56,MAS-0021,1,Water,정제수,164288-51-1,78.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4f77959f-e6a7-490c-a74f-76e75a05ff70,MAV-0009,3,Vinegar Extract,비니거추출물,-,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
4fa42d12-b06c-4e3d-ac3b-541226ef60a0,MAN-0001,1,Water,,98-92-0,99.9000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
4feb4ab8-2288-4b1b-b8fb-099cd0400609,MAP-0035,6,Copper Tripeptide-1,카퍼트라이펩타이드-1,-,0.0050,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
50031f6a-3cfc-48a9-bbf3-8c1081b6b924,MAS-0029,8,Capsicum Annuum Fruit Extract,고추열매추출물,-,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
5007a62b-065b-49f5-825a-e57b7b28df16,MAL-0013,1,Water,정제수,7732-18-5,57.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
504cdf10-bac7-41c6-9d6e-640a91cbd973,MAP-0038,3,Hydroxypropyl Methylcellulose,하이드록시프로필메틸셀룰로오스,9004-65-3,2.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
50bd3e60-8585-4ac3-910d-db3c479f1ff2,MFB-0025,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
50fa095a-7ddb-4838-a878-84e154fd76b7,MAC-0038,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
5104ad93-740d-46e3-9465-07d6f9a8d6db,MVA-0007,2,Butylene Glycol,부틸렌글라이콜,107-88-0,0.0000,Viscosity Increasing Agent,대한민국,2026-01-28 16:37:18.006524+00
51092e10-190e-4854-8726-f92406ff30ed,MCB-0005,1,Azo Dye Mixture,아조 다이 믹스처,,100.0000,,,2026-01-28 16:37:16.589765+00
510f0ecd-a94a-4c8e-ba8e-0b4060564dc8,MAV-0010,4,Riboflavin,리보플라빈,83-88-5,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
